    1		                    0		                    0		                    0		                    0		                    0		                    0		                    0		                    0		
    2		                    0		                    0		                    0		                    0		                    0		        2117021229414		                    0		                    0		
    3		                    0		                    0		                    0		                    0		                    0		         101327579990		                    0		                    0		
    4		                    0		                    0		                    0		                    0		                    0		                    0		                    0		                    0		
    5		                    0		                    0		                    0		                    0		                    0		                    0		                    0		                    0		
    6		                    0		                    0		                    0		                    0		                    0		                    0		                    0		                    0		
    7		                    0		                    0		                    0		                    0		                    0		                    0		                    0		                    0		
    8		                    0		                    0		                    0		                    0		                    0		                    0		                    0		                    0		
    9		                    0		                    0		                    0		                    0		                    0		                    0		                    0		                    0		
   10		                    0		                    0		                    0		                    0		                    0		                    0		                    0		                    0		
   11		                    0		                    0		                    0		                    0		                    0		                    0		                    0		                    0		
   12		                    0		                    0		                    0		                    0		                    0		                    0		                    0		                    0		
   13		                    0		                    0		                    0		                    0		                    0		                    0		                    0		                    0		
   14		                    0		                    0		                    0		                    0		                    0		                    0		                    0		                    0		
   15		                    0		                    0		                    0		                    0		                    0		                    0		                    0		                    0		
   16		                    0		                    0		                    0		                    0		                    0		                    0		                    0		                    0		
   17		                    0		                    0		                    0		                    0		                    0		                    0		                    0		                    0		
   18		                    0		                    0		                    0		                    0		                    0		                    0		                    0		                    0		
   19		                    0		                    0		                    0		                    0		                    0		                    0		                    0		                    0		
   20		                    0		                    0		                    0		                    0		                    0		                    0		                    0		                    0		
   21		                    0		                    0		                    0		                    0		                    0		                    0		                    0		                    0		
   22		                    0		                    0		                    0		                    0		                    0		                    0		                    0		                    0		
   23		                    0		                    0		                    0		                    0		                    0		                    0		                    0		                    0		
   24		                    0		                    0		                    0		                    0		                    0		                    0		                    0		                    0		
   25		                    0		                    0		                    0		                    0		                    0		                    0		                    0		                    0		
   26		                    0		                    0		                    0		                    0		                    0		                    0		                    0		                    0		
   27		                    0		                    0		                    0		                    0		                    0		                    0		                    0		                    0		
   28		                    0		                    0		                    0		                    0		                    0		                    0		                    0		                    0		
   29		                    0		                    0		                    0		                    0		                    0		                    0		                    0		                    0		
   30		                    0		                    0		                    0		                    0		                    0		                    0		                    0		                    0		
   31		                    0		                    0		                    0		                    0		                    0		                    0		                    0		                    0		
   32		                    0		                    0		                    0		                    0		                    0		                    0		                    0		                    0		
   33		                    0		                    0		                    0		                    0		                    0		                    0		                    0		                    0		
   34		                    0		                    0		                    0		                    0		                    0		                    0		                    0		                    0		
   35		                    0		                    0		                    0		                    0		                    0		                    0		                    0		                    0		
   36		                    0		                    0		                    0		                    0		                    0		                    0		                    0		                    0		
   37		                    0		                    0		                    0		                    0		                    0		                    0		                    0		                    0		
   38		                    0		                    0		                    0		                    0		                    0		                    0		                    0		                    0		
   39		                    0		                    0		                    0		                    0		                    0		                    0		                    0		                    0		
   40		                    0		                    0		                    0		                    0		                    0		                    0		                    0		                    0		
   41		                    0		                    0		                    0		                    0		                    0		                    0		                    0		                    0		
   42		                    0		                    0		                    0		                    0		                    0		                    0		                    0		                    0		
   43		                    0		                    0		                    0		                    0		                    0		                    0		                    0		                    0		
   44		                    0		                    0		                    0		                    0		                    0		                    0		                    0		                    0		
   45		                    0		                    0		                    0		                    0		                    0		                    0		                    0		                    0		
   46		                    0		                    0		                    0		                    0		                    0		                    0		                    0		                    0		
   47		                    0		                    0		                    0		                    0		                    0		                    0		                    0		                    0		
   48		                    0		                    0		                    0		                    0		                    0		                    0		                    0		                    0		
   49		                    0		                    0		                    0		                    0		                    0		                    0		                    0		                    0		
   50		                    0		                    0		                    0		                    0		                    0		                    0		                    0		                    0		
   51		                    0		                    0		                    0		                    0		                    0		                    0		                    0		                    0		
   52		                    0		                    0		                    0		                    0		                    0		                    0		                    0		                    0		
   53		                    0		         474872206172		                    0		         176017153312		                    0		          52517727080		                    0		         107828410872		
   54		                    0		        3601716418846		                    0		        1327500711628		                    0		         141110633300		                    0		        1179727089632		
   55		                    0		        4678688834456		                    0		        1683079550334		                    0		                    0		                    0		        3783630905782		
   56		                    0		                    0		                    0		                    0		                    0		                    0		                    0		        2752385546274		
   57		                    0		                    0		                    0		                    0		                    0		                    0		                    0		                    0		
   58		        3014657980516		                    0		                    0		                    0		        2978781452374		                    0		                    0		                    0		
   59		        5631521964978		                    0		                    0		                    0		        3146922613380		                    0		                    0		                    0		
   60		        2211334617674		                    0		                    0		                    0		        1001216250034		                    0		                    0		                    0		
   61		         233368560516		                    0		                    0		                    0		          95570780214		                    0		                    0		                    0		
   62		                    0		                    0		                    0		                    0		                    0		                    0		                    0		                    0		
   63		                    0		                    0		                    0		                    0		                    0		                    0		                    0		                    0		
   64		                    0		                    0		                    0		                    0		                    0		                    0		                    0		                    0		
   65		                    0		                    0		                    0		                    0		                    0		                    0		                    0		                    0		
   66		                    0		                    0		                    0		                    0		                    0		                    0		                    0		                    0		
   67		                    0		                    0		                    0		                    0		                    0		                    0		                    0		                    0		
   68		                    0		                    0		                    0		                    0		                    0		                    0		                    0		                    0		
   69		                    0		                    0		                    0		                    0		                    0		                    0		                    0		                    0		
   70		                    0		                    0		                    0		                    0		                    0		                    0		                    0		                    0		
   71		                    0		                    0		                    0		                    0		                    0		                    0		                    0		                    0		
   72		                    0		                    0		                    0		                    0		                    0		                    0		                    0		                    0		
   73		                    0		                    0		                    0		                    0		                    0		                    0		                    0		                    0		
   74		                    0		                    0		                    0		                    0		                    0		                    0		                    0		                    0		
   75		                    0		                    0		                    0		                    0		                    0		                    0		                    0		                    0		
   76		                    0		                    0		                    0		                    0		                    0		                    0		                    0		                    0		
   77		                    0		        5938128880684		                    0		        2120650239708		                    0		        1003431763516		                    0		        1098755469084		
   78		                    0		       36881488821477		                    0		       12860838547222		                    0		        4592990059184		                    0		       11228391766724		
   79		                    0		       51938508156437		                    0		       17259569653763		                    0		                    0		                    0		       39135920048647		
   80		                    0		        5066547698863		                    0		        2498288895999		                    0		                    0		                    0		       45529694465066		
   81		                    0		                    0		                    0		                    0		                    0		                    0		                    0		                    0		
   82		                    0		                    0		                    0		                    0		                    0		                    0		                    0		                    0		
   83		                    0		                    0		                    0		                    0		                    0		                    0		                    0		                    0		
   84		                    0		                    0		                    0		                    0		                    0		                    0		                    0		                    0		
   85		                    0		                    0		                    0		                    0		                    0		                    0		                    0		                    0		
   86		                    0		                    0		                    0		                    0		                    0		                    0		                    0		                    0		
   87		                    0		                    0		                    0		                    0		                    0		                    0		                    0		                    0		
   88		                    0		                    0		                    0		                    0		        1231222196113		                    0		                    0		                    0		
   89		        7076883291842		                    0		                    0		                    0		        5974478548220		                    0		                    0		                    0		
   90		       11224136581476		                    0		                    0		                    0		        7034525999683		                    0		                    0		                    0		
   91		        7116079230351		                    0		                    0		                    0		        3621402254652		                    0		                    0		                    0		
   92		        1805772990385		                    0		                    0		                    0		         787320465659		                    0		                    0		                    0		
   93		         116684280258		                    0		                    0		                    0		          47785390107		                    0		                    0		                    0		
   94		                    0		                    0		                    0		                    0		                    0		                    0		                    0		                    0		
   95		                    0		                    0		                    0		                    0		                    0		                    0		                    0		                    0		
   96		                    0		                    0		                    0		                    0		                    0		                    0		                    0		                    0		
   97		                    0		                    0		                    0		                    0		                    0		                    0		                    0		                    0		
   98		                    0		                    0		                    0		                    0		                    0		                    0		                    0		                    0		
